===========================================
timestamp_ms,temp_c,pressure_pa,alt_m
563825,13.74507,100073.0,104.7662
564563,13.73488,100073.8,104.6922
564716,13.73997,100072.1,104.8401
565563,13.73488,100076.5,104.4702
565712,13.73488,100068.6,105.1334
565866,13.74507,100073.0,104.7662
566539,13.73488,100068.6,105.1334
566690,13.74507,100073.0,104.7662
566844,13.74507,100070.3,104.9881
567583,13.73997,100066.8,105.284
567736,13.75526,100069.4,105.0621
568542,13.74507,100073.0,104.7662
568704,13.75016,100068.6,105.1361
568860,13.75526,100074.7,104.6182
569531,13.75526,100069.4,105.0621
569693,13.74507,100073.0,104.7662
569857,13.75526,100069.4,105.0621
570527,13.76035,100070.3,104.9881
570696,13.75526,100074.7,104.6182
570861,13.76035,100075.6,104.5469
571526,13.75526,100069.4,105.0621
571740,13.74507,100073.0,104.7662
572554,13.75526,100072.1,104.8401
572704,13.75526,100069.4,105.0621
572852,13.75526,100069.4,105.0621
573532,13.75526,100074.7,104.6182
573727,13.75526,100064.2,105.506
573856,13.76545,100065.9,105.358
574540,13.75526,100072.1,104.8401
574671,13.75526,100074.7,104.6182
574807,13.75526,100066.8,105.284
575535,13.76545,100071.2,104.9141
575672,13.76545,100071.2,104.9141
575811,13.77054,100066.8,105.284
576520,13.75526,100072.1,104.8401
576658,13.76545,100065.9,105.358
576800,13.76545,100065.9,105.358
577521,13.76545,100073.8,104.6948
577661,13.76545,100076.5,104.4729
577812,13.76545,100071.2,104.9141
578556,13.75526,100072.1,104.8401
578703,13.77564,100070.3,104.9881
578852,13.77054,100072.1,104.8401
579525,13.75526,100066.8,105.284
579672,13.76545,100068.6,105.1361
579823,13.76035,100070.3,104.9881
580534,13.76545,100071.2,104.9141
580663,13.77054,100077.3,104.3989
580788,13.76545,100071.2,104.9141
581531,13.76545,100068.6,105.1361
581662,13.76545,100071.2,104.9141
581796,13.78073,100073.8,104.6948
582572,13.77054,100072.1,104.8401
582709,13.77564,100067.7,105.2101
582846,13.77564,100075.6,104.5469
583539,13.76545,100076.5,104.4729
583681,13.77054,100069.4,105.0621
583823,13.78073,100068.6,105.1361
584519,13.77564,100075.6,104.5469
584665,13.78073,100073.8,104.6948
584808,13.78073,100073.8,104.6948
585522,13.77564,100072.9,104.7688
585669,13.78583,100069.4,105.0647
585826,13.78073,100068.6,105.1361
586549,13.78073,100071.2,104.9168
586700,13.78583,100072.0,104.8428
587547,13.77564,100072.9,104.7688
587696,13.78073,100071.2,104.9168
587852,13.78583,100072.0,104.8428
588529,13.78583,100074.7,104.6208
588680,13.78583,100077.3,104.3989
588884,13.79602,100068.5,105.1387
589536,13.77564,100065.0,105.432
589671,13.79092,100070.3,104.9908
589804,13.79092,100067.6,105.2127
590585,13.78583,100074.7,104.6208
590729,13.79092,100072.9,104.7688
591585,13.78073,100073.8,104.6948
591733,13.78583,100069.4,105.0647
592525,13.78583,100072.0,104.8428
592668,13.79602,100071.2,104.9168
592810,13.79602,100071.2,104.9168
593517,13.79602,100068.5,105.1387
593663,13.79602,100065.9,105.3607
593810,13.80111,100072.0,104.8454
594557,13.79602,100071.2,104.9168
594704,13.79602,100071.2,104.9168
594866,13.79602,100071.2,104.9168
595529,13.79602,100065.9,105.3607
595677,13.80111,100066.8,105.2893
595829,13.79092,100070.3,104.9908
596572,13.79092,100072.9,104.7688
596729,13.79602,100071.2,104.9168
597535,13.79602,100071.2,104.9168
597695,13.79602,100065.9,105.3607
597857,13.80111,100072.0,104.8454
598541,13.80621,100075.5,104.5495
598745,13.80621,100067.6,105.2127
599653,13.80111,100074.7,104.6235
599790,13.8113,100073.8,104.6975
600535,13.79602,100071.2,104.9168
600673,13.80621,100072.9,104.7688
600814,13.80621,100072.9,104.7688
601624,13.80621,100070.3,104.9908
601766,13.8113,100068.5,105.1387
602548,13.80621,100072.9,104.7688
602695,13.80621,100067.6,105.2127
602846,13.8113,100073.8,104.6975
603621,13.80111,100074.7,104.6235
603772,13.80111,100066.8,105.2893
604560,13.8113,100076.4,104.4755
604714,13.8164,100072.0,104.8454
604874,13.8164,100077.3,104.4015
605534,13.8113,100071.1,104.9194
605750,13.8164,100074.7,104.6235
606575,13.8113,100071.1,104.9194
606740,13.8113,100073.8,104.6975
607522,13.8113,100073.8,104.6975
607683,13.8164,100069.4,105.0674
608542,13.8164,100074.7,104.6235
608704,13.8164,100069.4,105.0674
608866,13.82149,100065.0,105.4373
609525,13.8113,100068.5,105.1387
609669,13.8164,100069.4,105.0674
609815,13.82149,100067.6,105.2153
610530,13.82149,100070.3,104.9934
610676,13.82149,100070.3,104.9934
610822,13.82659,100073.8,104.6975
611569,13.82149,100070.3,104.9934
611718,13.82659,100071.1,104.9194
612565,13.82149,100072.9,104.7714
612718,13.82149,100070.3,104.9934
612871,13.82659,100065.9,105.3633
613536,13.82149,100072.9,104.7714
613693,13.82659,100076.4,104.4755
613850,13.82659,100071.1,104.9194
614540,13.82149,100072.9,104.7714
614702,13.82149,100070.3,104.9934
614867,13.83168,100072.0,104.8454
615517,13.82659,100073.8,104.6975
615680,13.83168,100069.4,105.0674
615845,13.82659,100065.9,105.3633
616526,13.82659,100076.4,104.4755
616691,13.82659,100068.5,105.1414
616858,13.83677,100070.3,104.9934
617528,13.82659,100068.5,105.1414
617695,13.82659,100071.1,104.9194
618528,13.83168,100077.3,104.4015
618654,13.83168,100074.6,104.6235
618779,13.83677,100072.9,104.7714
619557,13.83168,100072.0,104.8454
619687,13.83168,100072.0,104.8454
619822,13.83677,100072.9,104.7714
620531,13.83168,100066.7,105.2893
620666,13.83677,100067.6,105.2153
620800,13.83677,100072.9,104.7714
621586,13.83677,100072.9,104.7714
621722,13.83677,100070.3,104.9934
621868,13.84697,100077.3,104.4042
622546,13.83677,100070.3,104.9934
622689,13.84187,100071.1,104.9194
622830,13.86225,100074.6,104.6261
623520,13.83677,100075.5,104.5521
623655,13.84697,100069.4,105.07
623795,13.84697,100069.4,105.07
624518,13.83677,100072.9,104.7714
624661,13.84697,100072.0,104.8481
624807,13.84697,100072.0,104.8481
625558,13.83677,100070.3,104.9934
625710,13.84697,100079.9,104.1822
626546,13.84697,100069.4,105.07
626702,13.84697,100069.4,105.07
626851,13.84697,100069.4,105.07
627532,13.84697,100072.0,104.8481
627666,13.84697,100072.0,104.8481
627801,13.85716,100073.7,104.7001
628536,13.84697,100072.0,104.8481
628673,13.84697,100069.4,105.07
628807,13.85716,100073.7,104.7001
629565,13.84187,100071.1,104.9194
629708,13.84697,100074.6,104.6261
629860,13.84697,100064.1,105.5139
630540,13.85716,100071.1,104.9221
630682,13.86225,100077.3,104.4042
630823,13.86225,100077.3,104.4042
631521,13.84697,100064.1,105.5139
631666,13.84697,100069.4,105.07
631815,13.85716,100071.1,104.9221
632516,13.84697,100069.4,105.07
632666,13.85716,100073.7,104.7001
632812,13.86225,100074.6,104.6261
633542,13.85716,100065.8,105.366
633694,13.86225,100077.3,104.4042
634546,13.84697,100069.4,105.07
634700,13.85716,100079.0,104.2562
634852,13.87754,100079.9,104.1849
635527,13.86225,100074.6,104.6261
635685,13.86735,100072.9,104.7741
636528,13.86225,100074.6,104.6261
636666,13.85716,100073.7,104.7001
636802,13.86735,100078.1,104.3302
637585,13.85716,100068.5,105.144
637732,13.87244,100068.5,105.144
637872,13.86735,100072.9,104.7741
638544,13.86225,100072.0,104.8481
638688,13.85716,100071.1,104.9221
638830,13.86735,100078.1,104.3302
639512,13.86225,100072.0,104.8481
639661,13.87244,100065.8,105.366
639809,13.86735,100072.9,104.7741
640516,13.86735,100067.6,105.218
640663,13.86735,100075.5,104.5521
640816,13.87244,100068.5,105.144
641561,13.87244,100073.7,104.7027
641712,13.86735,100067.6,105.218
641865,13.87244,100073.7,104.7027
642521,13.88263,100070.2,104.9987
642673,13.86735,100072.9,104.7741
642830,13.87754,100072.0,104.8507
643564,13.87754,100074.6,104.6261
643723,13.88263,100075.5,104.5548
644571,13.87244,100073.7,104.7027
644733,13.87754,100072.0,104.8507
645561,13.87754,100069.3,105.0727
645699,13.86735,100072.9,104.7741
645839,13.88773,100073.7,104.7027
646546,13.87244,100073.7,104.7027
646688,13.88773,100073.7,104.7027
646844,13.88773,100071.1,104.9247
647521,13.86735,100067.6,105.218
647668,13.88263,100070.2,104.9987
647817,13.88263,100072.9,104.7767
648522,13.88263,100072.9,104.7767
648670,13.88263,100075.5,104.5548
648822,13.88773,100068.5,105.1466
649559,13.88263,100064.9,105.4399
649711,13.88263,100075.5,104.5548
649866,13.88773,100076.4,104.4808
650528,13.88773,100071.1,104.9247
650682,13.89792,100075.5,104.5574
650837,13.88263,100075.5,104.5548
651563,13.88263,100072.9,104.7767
651726,13.88773,100071.1,104.9247
652589,13.88263,100070.2,104.9987
652757,13.89792,100070.2,104.9987
653578,13.88773,100068.5,105.1466
653745,13.88773,100071.1,104.9247
654692,13.88773,100073.7,104.7027
655537,13.88773,100068.5,105.1466
655682,13.89282,100072.0,104.8507
655829,13.88773,100073.7,104.7027
656549,13.88263,100070.2,104.9987
656759,13.89282,100072.0,104.8507
657552,13.88773,100071.1,104.9247
657704,13.89282,100077.2,104.4068
657856,13.89792,100062.3,105.6645
658569,13.89282,100066.7,105.292
658784,13.89282,100069.3,105.07
659558,13.89792,100070.2,104.9987
659715,13.90301,100063.2,105.5906
659871,13.89792,100064.9,105.4426
660538,13.89792,100072.8,104.7794
660694,13.89792,100072.8,104.7794
661598,13.88773,100065.8,105.3686
661758,13.90301,100071.1,104.9247
662517,13.89282,100077.2,104.4068
662674,13.89792,100067.5,105.2206
662839,13.90301,100071.1,104.9247
663524,13.89282,100061.4,105.7359
663671,13.90301,100063.2,105.5906
663815,13.89282,100069.3,105.07
664552,13.90301,100071.1,104.9247
664701,13.90811,100074.6,104.6288
665523,13.90301,100073.7,104.7027
665660,13.89792,100072.8,104.7794
665787,13.90811,100074.6,104.6288
666557,13.89792,100072.8,104.7794
666691,13.9132,100070.2,104.9987
666821,13.90811,100069.3,105.0727
667526,13.90301,100068.4,105.1466
667666,13.90811,100064.0,105.5166
667805,13.90811,100074.6,104.6288
668579,13.89792,100059.6,105.8865
668717,13.90811,100066.7,105.2946
668862,13.91829,100065.8,105.3686
669533,13.90811,100074.6,104.6288
669674,13.9132,100070.2,104.9987
669815,13.9132,100072.8,104.7767
670515,13.9132,100075.5,104.5574
670660,13.9132,100072.8,104.7767
670806,13.90811,100064.0,105.5166
671517,13.91829,100073.7,104.7054
671664,13.91829,100063.2,105.5906
671816,13.90811,100074.6,104.6288
672556,13.92339,100066.7,105.2973
672705,13.92848,100062.3,105.6672
673545,13.9132,100064.9,105.4426
673696,13.91829,100063.2,105.5906
673863,13.90811,100064.0,105.5166
674522,13.90811,100064.0,105.5166
674658,13.91829,100063.2,105.5906
674790,13.92848,100067.5,105.2233
675564,13.92339,100064.0,105.5192
675700,13.92339,100066.7,105.2973
675839,13.92339,100066.7,105.2973
676581,13.91829,100063.2,105.5906
676719,13.91829,100071.1,104.9247
677572,13.91829,100073.7,104.7054
677715,13.92848,100075.4,104.5574
677860,13.92848,100072.8,104.7794
678517,13.92848,100067.5,105.2233
678663,13.92339,100069.3,105.0753
678875,13.92339,100066.7,105.2973
679528,13.92848,100075.4,104.5574
679677,13.93867,100069.3,105.0753
679822,13.92848,100078.1,104.3355
680553,13.9132,100072.8,104.7767
680711,13.92848,100075.4,104.5574
681554,13.92848,100067.5,105.2233
681705,13.92339,100064.0,105.5192
681854,13.93867,100069.3,105.0753
682545,13.91829,100063.2,105.5906
682696,13.92848,100067.5,105.2233
682856,13.92848,100062.3,105.6672
683541,13.91829,100065.8,105.3686
683679,13.92848,100078.1,104.3355
683821,13.93358,100068.4,105.1493
684573,13.93358,100068.4,105.1493
684716,13.92848,100067.5,105.2233
685575,13.92848,100067.5,105.2233
685717,13.93358,100065.8,105.3712
685857,13.92848,100075.4,104.5574
686524,13.93358,100068.4,105.1493
686672,13.92848,100062.3,105.6672
686821,13.92848,100062.3,105.6672
687524,13.93867,100066.6,105.2973
687675,13.93867,100069.3,105.0753
687826,13.93358,100060.5,105.8151
688554,13.92848,100067.5,105.2233
688705,13.93867,100069.3,105.0753
689554,13.92848,100064.9,105.4452
689709,13.93358,100063.1,105.5932
689867,13.94377,100070.2,105.0013
690533,13.92848,100064.9,105.4452
690697,13.93867,100069.3,105.0753
690869,13.93867,100066.6,105.2973
691532,13.93358,100060.5,105.8151
691694,13.92848,100064.9,105.4452
691855,13.93358,100063.1,105.5932
692539,13.93867,100066.6,105.2973
692686,13.94377,100064.9,105.4452
692828,13.94377,100067.5,105.2233
693540,13.93867,100069.3,105.0753
693686,13.93867,100069.3,105.0753
693829,13.93358,100065.8,105.3712
694527,13.93867,100066.6,105.2973
694677,13.94377,100064.9,105.4452
694826,13.94886,100065.8,105.3712
695521,13.93867,100069.3,105.0753
695673,13.93867,100069.3,105.0753
695823,13.93867,100069.3,105.0753
696552,13.93867,100069.3,105.0753
696713,13.94886,100065.8,105.3712
697573,13.93867,100066.6,105.2973
697729,13.95396,100066.6,105.2999
698563,13.94377,100062.3,105.6672
698722,13.94377,100070.2,105.0013
698886,13.94377,100064.9,105.4452
699538,13.94377,100067.5,105.2233
699711,13.94886,100060.5,105.8151
699872,13.94886,100071.0,104.93
700542,13.95396,100069.3,105.0779
700708,13.95396,100071.9,104.856
700871,13.94886,100068.4,105.1519
701540,13.94886,100065.8,105.3712
701687,13.95396,100071.9,104.856
701836,13.95396,100066.6,105.2999
702605,13.95396,100071.9,104.856
702757,13.95905,100062.2,105.6698
703522,13.94886,100068.4,105.1519
703672,13.94886,100060.5,105.8151
703826,13.95905,100067.5,105.2259
704559,13.95905,100072.8,104.782
704717,13.94886,100073.7,104.708
704870,13.96415,100071.0,104.93
705528,13.95396,100069.3,105.0779
705685,13.95905,100064.9,105.4479
705843,13.96415,100063.1,105.5958
706575,13.95396,100066.6,105.2999
706779,13.96415,100071.0,104.93
707536,13.95905,100070.1,105.004
707677,13.95905,100070.1,105.004
707821,13.96415,100060.5,105.8151
708576,13.95905,100070.1,105.004
708721,13.96924,100071.9,104.856
708870,13.95905,100064.9,105.4479
709538,13.95905,100067.5,105.2259
709685,13.95905,100067.5,105.2259
709833,13.96924,100064.0,105.5219
710588,13.95905,100064.9,105.4479
710718,13.95905,100062.2,105.6698
710850,13.96415,100063.1,105.5958
711524,13.95905,100062.2,105.6698
711657,13.95905,100070.1,105.004
711794,13.96415,100063.1,105.5958
712562,13.96415,100063.1,105.5958
712698,13.96415,100065.8,105.3712
712839,13.96415,100073.7,104.708
713526,13.95396,100064.0,105.5192
713662,13.96415,100065.8,105.3712
713803,13.95905,100059.6,105.8918
714571,13.96415,100065.8,105.3712
714716,13.96924,100064.0,105.5219
715566,13.96415,100065.8,105.3712
715709,13.96924,100069.3,105.0779
715852,13.97434,100070.1,105.004
716537,13.96924,100061.4,105.7438
716693,13.96924,100066.6,105.2999
716840,13.97943,100065.7,105.3739
717534,13.95905,100062.2,105.6698
717687,13.96924,100066.6,105.2999
717839,13.97434,100067.5,105.2259
718517,13.96924,100069.3,105.0779
718669,13.97434,100059.6,105.8918
718868,13.97943,100065.7,105.3739
719519,13.96924,100064.0,105.5219
719658,13.96924,100061.4,105.7438
719795,13.97943,100065.7,105.3739
720544,13.96924,100064.0,105.5219
720681,13.96924,100071.9,104.856
720882,13.96415,100060.5,105.8151
721550,13.97943,100068.4,105.1519
721692,13.96924,100061.4,105.7438
721835,13.96924,100069.3,105.0779
722563,13.97434,100064.8,105.4479
722709,13.96924,100069.3,105.0779
723562,13.96415,100063.1,105.5958
723710,13.98962,100059.6,105.8944
723856,13.98453,100064.0,105.5245
724537,13.96924,100064.0,105.5219
724689,13.97943,100063.1,105.5958
725573,13.97943,100063.1,105.5958
725723,13.96924,100058.7,105.9631
725872,13.98453,100064.0,105.5245
726522,13.97943,100060.5,105.8178
726675,13.97943,100060.5,105.8178
726836,13.98962,100064.8,105.4505
727527,13.98453,100066.6,105.3025
727691,13.98453,100064.0,105.5245
728547,13.97943,100060.5,105.8178
728683,13.97943,100068.4,105.1519
728823,13.97943,100063.1,105.5958
729527,13.98962,100064.8,105.4505
729669,13.99472,100068.4,105.1546
729816,13.98453,100061.3,105.7438
730570,13.98962,100062.2,105.6698
730719,13.98962,100067.5,105.2286
730869,13.99472,100065.7,105.3765
731528,13.97943,100063.1,105.5958
731676,13.98453,100071.9,104.8586
731825,13.99472,100065.7,105.3765
732577,13.97943,100065.7,105.3739
732728,13.98453,100061.3,105.7438
733588,13.97943,100065.7,105.3739
733749,13.99981,100071.9,104.8586
734521,13.98453,100066.6,105.3025
734672,13.98962,100056.9,106.1137
734828,13.98453,100066.6,105.3025
735522,13.98962,100064.8,105.4505
735678,13.99472,100068.4,105.1546
735840,13.99981,100063.9,105.5245
736559,13.98453,100064.0,105.5245
736720,13.99472,100068.4,105.1546
736881,13.98962,100064.8,105.4505
737533,13.98453,100061.3,105.7438
737677,13.98962,100062.2,105.6698
737817,13.98962,100062.2,105.6698
738571,13.98962,100062.2,105.6698
738716,13.99981,100063.9,105.5245
738858,13.99472,100063.1,105.5985
739535,13.98453,100061.3,105.7438
739686,13.98453,100056.1,106.1877
739838,13.98962,100062.2,105.6698
740586,13.99981,100063.9,105.5245
740739,13.99981,100069.2,105.0806
741585,13.98962,100067.5,105.2286
741737,13.98962,100062.2,105.6698
742531,13.98962,100062.2,105.6698
742697,13.99981,100069.2,105.0806
742852,13.99981,100063.9,105.5245
743525,13.98453,100064.0,105.5245
743679,13.98962,100062.2,105.6698
743839,13.99981,100063.9,105.5245
744557,13.99472,100063.1,105.5985
744717,14.00491,100070.1,105.0066
744875,13.99981,100063.9,105.5245
745527,13.99981,100066.6,105.3025
745690,14.00491,100067.5,105.2286
745858,13.99472,100063.1,105.5985
746528,13.98962,100062.2,105.6698
746672,14.01,100065.7,105.3765
746819,13.99472,100065.7,105.3765
747529,13.99472,100063.1,105.5985
747675,13.99981,100066.6,105.3025
747832,14.01,100071.0,104.9326
748585,13.99472,100060.4,105.8178
748736,13.99472,100068.4,105.1546
749533,14.01,100071.0,104.9326
749683,13.99472,100063.1,105.5985
749842,13.99981,100063.9,105.5245
750520,13.99981,100066.6,105.3025
750662,13.99981,100058.7,105.9684
750818,13.99981,100061.3,105.7464
751519,13.99981,100071.9,104.8586
751661,13.99981,100063.9,105.5245
751799,14.01,100068.3,105.1572
752551,13.99981,100063.9,105.5245
752698,13.99981,100063.9,105.5245
752841,14.01,100065.7,105.3765
753521,14.01,100063.1,105.5985
753669,14.01,100065.7,105.3765
753816,14.00491,100067.5,105.2286
754575,14.01,100068.3,105.1572
754724,14.01,100065.7,105.3765
755537,14.01,100065.7,105.3765
755667,14.01,100065.7,105.3765
755796,14.00491,100062.2,105.6725
756560,13.99981,100063.9,105.5245
756693,14.01,100060.4,105.8204
756824,14.01,100060.4,105.8204
757543,14.00491,100064.8,105.4505
757682,14.01,100065.7,105.3765
757817,14.0151,100063.9,105.5271
758525,14.01,100065.7,105.3765
758665,14.01,100065.7,105.3765
758806,14.0151,100061.3,105.7464
759523,14.0151,100069.2,105.0806
759659,14.01,100065.7,105.3765
759800,14.01,100068.3,105.1572
760558,14.0151,100063.9,105.5271
760701,14.01,100065.7,105.3765
760845,14.0151,100066.6,105.3052
761530,14.00491,100064.8,105.4505
761674,14.01,100060.4,105.8204
761824,14.01,100060.4,105.8204
762565,14.0151,100066.6,105.3052
762719,14.02019,100059.5,105.8944
762867,14.0151,100061.3,105.7464
763533,14.01,100060.4,105.8204
763730,14.02019,100062.2,105.6725
763867,14.02529,100063.0,105.6011
764533,14.01,100065.7,105.3765
764667,14.02529,100071.0,104.9353
764808,14.02019,100067.5,105.2286
765541,14.02019,100067.5,105.2286
765680,14.01,100065.7,105.3765
765817,14.0151,100069.2,105.0806
766524,14.02019,100067.5,105.2286
766665,14.02019,100062.2,105.6725
766807,14.02529,100063.0,105.6011
767524,14.0151,100066.6,105.3052
767669,14.02019,100062.2,105.6725
767820,14.03038,100066.6,105.3052
768562,14.0151,100066.6,105.3052
768712,14.02019,100067.5,105.2286
769553,14.0151,100061.3,105.7464
769703,14.02529,100063.0,105.6011
769858,14.02019,100067.5,105.2286
770533,14.0151,100074.5,104.6367
770688,14.03038,100069.2,105.0832
770843,14.02529,100071.0,104.9353
771530,14.0151,100061.3,105.7464
771687,14.02529,100068.3,105.1572
771846,14.02529,100063.0,105.6011
772545,14.02019,100062.2,105.6725
772690,14.03038,100066.6,105.3052
772835,14.02019,100062.2,105.6725
773539,14.02019,100062.2,105.6725
773680,14.02019,100062.2,105.6725
773822,14.02019,100070.1,105.0066
774524,14.02019,100067.5,105.2286
774670,14.02019,100062.2,105.6725
774817,14.02529,100065.7,105.3792
775524,14.02529,100065.7,105.3792
775686,14.02019,100064.8,105.4505
775833,14.02529,100063.0,105.6011
776560,14.02529,100063.0,105.6011
776711,14.02019,100070.1,105.0066
777554,14.02019,100067.5,105.2286
777710,14.02529,100065.7,105.3792
777868,14.03038,100058.6,105.971
778536,14.02019,100059.5,105.8944
778693,14.02019,100062.2,105.6725
778851,14.03038,100066.6,105.3052
779533,14.03038,100069.2,105.0832
779693,14.03038,100058.6,105.971
779855,14.03038,100066.6,105.3052
780537,14.02529,100063.0,105.6011
780700,14.02019,100062.2,105.6725
780904,14.03038,100061.3,105.7491
781569,14.03038,100061.3,105.7491
781719,14.03548,100062.2,105.6751
781867,14.03548,100067.4,105.2312
782586,14.03038,100063.9,105.5271
782732,14.03038,100063.9,105.5271
782884,14.03548,100070.1,105.0092
783528,14.03038,100063.9,105.5271
783675,14.03548,100064.8,105.4531
783821,14.03038,100071.8,104.8613
784560,14.03548,100062.2,105.6751
784716,14.04057,100063.0,105.6011
785552,14.03038,100061.3,105.7491
785706,14.04057,100063.0,105.6011
785863,14.04567,100066.5,105.3052
786535,14.02529,100065.7,105.3792
786696,14.03548,100064.8,105.4531
786859,14.04567,100066.5,105.3052
787527,14.04567,100069.2,105.0832
787693,14.04057,100068.3,105.1572
787854,14.04057,100065.7,105.3792
788529,14.03038,100066.6,105.3052
788694,14.03548,100059.5,105.8971
788860,14.03548,100059.5,105.8971
789535,14.02529,100055.1,106.2643
789746,14.03038,100063.9,105.5271
790582,14.04057,100063.0,105.6011
790731,14.04057,100065.7,105.3792
790882,14.04057,100068.3,105.1572
791515,14.03548,100067.4,105.2312
791662,14.04057,100065.7,105.3792
791814,14.04567,100063.9,105.5271
792548,14.03038,100058.6,105.971
792763,14.03548,100067.4,105.2312
793606,14.03548,100064.8,105.4531
793739,14.03038,100058.6,105.971
793869,14.04057,100063.0,105.6011
794524,14.04057,100060.4,105.8231
794662,14.03548,100059.5,105.8971
794800,14.04057,100063.0,105.6011
795615,14.04567,100069.2,105.0832
795757,14.04057,100065.7,105.3792
796570,14.04057,100063.0,105.6011
796714,14.05076,100064.8,105.4531
796860,14.05076,100056.9,106.119
797595,14.04057,100070.9,104.9353
797740,14.05076,100067.4,105.2338
798595,14.04057,100060.4,105.8231
798739,14.03548,100062.2,105.6751
799541,14.03548,100064.8,105.4531
799799,14.05076,100072.7,104.7899
800540,14.04057,100068.3,105.1572
800673,14.04567,100063.9,105.5271
800809,14.04567,100066.5,105.3052
801558,14.04057,100063.0,105.6011
801753,14.05076,100062.1,105.6751
802566,14.05076,100067.4,105.2338
802703,14.05076,100064.8,105.4531
802839,14.04057,100065.7,105.3792
803588,14.04057,100065.7,105.3792
803804,14.04567,100061.3,105.7491
804589,14.04567,100058.6,105.971
804733,14.05076,100067.4,105.2338
804877,14.05076,100064.8,105.4531
805540,14.04057,100060.4,105.8231
805685,14.04567,100061.3,105.7491
806522,14.04567,100069.2,105.0832
806672,14.05076,100064.8,105.4531
806817,14.04057,100060.4,105.8231
807554,14.04057,100060.4,105.8231
807702,14.04057,100060.4,105.8231
808552,14.03548,100059.5,105.8971
808703,14.05076,100062.1,105.6751
808852,14.05586,100063.0,105.6011
809537,14.04057,100065.7,105.3792
809740,14.04567,100061.3,105.7491
809874,14.05586,100065.7,105.3818
810533,14.05586,100068.3,105.1599
810666,14.05076,100064.8,105.4531
810798,14.06095,100066.5,105.3078
811571,14.04567,100063.9,105.5271
811710,14.05586,100063.0,105.6011
812567,14.05586,100068.3,105.1599
812706,14.05076,100064.8,105.4531
812845,14.05586,100060.4,105.8231
813606,14.05076,100064.8,105.4531
813751,14.06095,100063.9,105.5298
814571,14.05076,100064.8,105.4531
814715,14.05076,100067.4,105.2338
814860,14.06095,100066.5,105.3078
815528,14.05076,100062.1,105.6751
815676,14.05076,100067.4,105.2338
815826,14.06095,100058.6,105.9737
816529,14.05076,100064.8,105.4531
816688,14.06095,100058.6,105.9737
816841,14.05586,100060.4,105.8231
817571,14.04567,100061.3,105.7491
817728,14.05076,100062.1,105.6751
818572,14.04567,100058.6,105.971
818729,14.05076,100067.4,105.2338
819570,14.05076,100067.4,105.2338
819706,14.06095,100066.5,105.3078
819860,14.05586,100060.4,105.8231
820546,14.05076,100062.1,105.6751
820689,14.05586,100060.4,105.8231
820837,14.05076,100056.9,106.119
821518,14.06095,100063.9,105.5298
821661,14.05076,100064.8,105.4531
821810,14.06095,100066.5,105.3078
822519,14.05076,100064.8,105.4531
822663,14.05076,100067.4,105.2338
822810,14.07114,100070.9,104.9406
823559,14.04567,100058.6,105.971
823710,14.06095,100058.6,105.9737
823863,14.05586,100060.4,105.8231
824531,14.07114,100060.4,105.8257
824686,14.06095,100058.6,105.9737
824838,14.06095,100061.3,105.7517
825564,14.06095,100063.9,105.5298
825722,14.06095,100061.3,105.7517
826576,14.06095,100063.9,105.5298
826735,14.06095,100061.3,105.7517
827569,14.06605,100062.1,105.6777
827731,14.06095,100063.9,105.5298
828635,14.06095,100058.6,105.9737
828796,14.05586,100057.7,106.045
829518,14.05586,100065.7,105.3818
829665,14.06095,100058.6,105.9737
829805,14.07114,100063.0,105.6038
830603,14.06095,100061.3,105.7517
830749,14.07114,100065.6,105.3818
831543,14.05586,100060.4,105.8231
831686,14.06095,100066.5,105.3078
831837,14.06605,100064.8,105.4558
832636,14.06095,100063.9,105.5298
832789,14.06605,100064.8,105.4558
833566,14.06095,100063.9,105.5298
833722,14.07114,100065.6,105.3818
833881,14.06095,100061.3,105.7517
834538,14.06605,100059.5,105.8971
834760,14.06095,100053.3,106.4176
835538,14.06095,100063.9,105.5298
835692,14.0151,100050.8,106.6342
835847,14.07114,100065.6,105.3818
836605,14.06605,100064.8,105.4558
836829,14.07114,100065.6,105.3818
837555,14.06605,100064.8,105.4558
837724,14.06095,100063.9,105.5298
838544,14.06095,100063.9,105.5298
838713,14.06095,100063.9,105.5298
839565,14.06095,100058.6,105.9737
839712,14.07624,100066.5,105.3078
839861,14.07114,100060.4,105.8257
840528,14.07114,100060.4,105.8257
840728,14.07114,100060.4,105.8257
840857,14.07624,100063.9,105.5298
841560,14.06095,100063.9,105.5298
841693,14.07114,100063.0,105.6038
841828,14.07624,100066.5,105.3078
842587,14.06605,100070.0,105.0119
842726,14.08133,100067.4,105.2365
843571,14.06095,100063.9,105.5298
843709,14.07114,100065.6,105.3818
843847,14.08133,100062.1,105.6777
844522,14.06605,100064.8,105.4558
844656,14.07114,100060.4,105.8257
844795,14.07624,100066.5,105.3078
845516,14.07624,100061.3,105.7517
845662,14.07114,100060.4,105.8257
845808,14.07114,100065.6,105.3818
846554,14.06605,100067.4,105.2338
846698,14.08643,100068.3,105.1625
847554,14.06605,100064.8,105.4558
847698,14.07114,100065.6,105.3818
847845,14.07114,100065.6,105.3818
848570,14.06095,100063.9,105.5298
848770,14.07624,100063.9,105.5298
849581,14.07114,100065.6,105.3818
849713,14.07114,100060.4,105.8257
849848,14.07114,100060.4,105.8257
850573,14.07114,100057.7,106.0477
